13,46
18,52
23,58
28,64
33,61
38,67
43,70
48,73
53,67
58,73
63,73
68,79
73,76
78,79
83,82
34,64
39,67
44,73
49,70
54,70
59,73
64,76
69,73
74,79
79,79
84,85
89,79
94,82
99,85
104,82
