63,237
68,257
73,277
78,297
83,317
88,337
93,357
98,377
103,397
108,417
113,437
118,457
123,477
128,497
133,517
60,225
65,245
70,265
75,285
80,305
85,325
90,345
95,365
100,385
105,405
110,425
115,445
120,465
125,485
130,505
